Year, Month, Day,     Extent,    Missing, Source Data,hemisphere
1986,5,31,12.75,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860531_n07_v1.1_n.bin'],north
1986,6,2,12.567,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860602_n07_v1.1_n.bin'],north
1986,6,4,12.412,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860604_n07_v1.1_n.bin'],north
1986,6,6,12.26,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860606_n07_v1.1_n.bin'],north
1986,6,8,12.13,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860608_n07_v1.1_n.bin'],north
1986,6,10,12.191,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860610_n07_v1.1_n.bin'],north
1986,6,12,12.158,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860612_n07_v1.1_n.bin'],north
1986,6,14,11.999,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860614_n07_v1.1_n.bin'],north
1986,6,16,11.921,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860616_n07_v1.1_n.bin'],north
1986,6,18,11.965,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860618_n07_v1.1_n.bin'],north
1986,6,20,11.861,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860620_n07_v1.1_n.bin'],north
1986,6,22,11.837,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860622_n07_v1.1_n.bin'],north
1986,6,24,11.797,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860624_n07_v1.1_n.bin'],north
1986,6,26,11.637,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860626_n07_v1.1_n.bin'],north
1986,6,28,11.547,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860628_n07_v1.1_n.bin'],north
1986,6,30,11.357,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860630_n07_v1.1_n.bin'],north
1986,7,2,11.147,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860702_n07_v1.1_n.bin'],north
1986,7,4,11.162,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860704_n07_v1.1_n.bin'],north
1986,7,6,11.031,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860706_n07_v1.1_n.bin'],north
1986,7,8,10.882,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860708_n07_v1.1_n.bin'],north
1986,7,10,10.723,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860710_n07_v1.1_n.bin'],north
1986,7,12,10.571,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860712_n07_v1.1_n.bin'],north
1986,7,14,10.461,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860714_n07_v1.1_n.bin'],north
1986,7,16,10.211,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860716_n07_v1.1_n.bin'],north
1986,7,18,10.01,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860718_n07_v1.1_n.bin'],north
1986,7,20,9.759,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860720_n07_v1.1_n.bin'],north
1986,7,22,9.574,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860722_n07_v1.1_n.bin'],north
1986,7,24,9.323,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860724_n07_v1.1_n.bin'],north
1986,7,26,9.256,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860726_n07_v1.1_n.bin'],north
1986,7,28,9.111,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860728_n07_v1.1_n.bin'],north
1986,7,30,8.976,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860730_n07_v1.1_n.bin'],north
1986,8,1,8.762,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860801_n07_v1.1_n.bin'],north
1986,8,3,8.649,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860803_n07_v1.1_n.bin'],north
1986,8,5,8.51,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860805_n07_v1.1_n.bin'],north
1986,8,7,8.373,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860807_n07_v1.1_n.bin'],north
1986,8,9,8.2,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860809_n07_v1.1_n.bin'],north
1986,8,11,8.042,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860811_n07_v1.1_n.bin'],north
1986,8,13,7.934,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860813_n07_v1.1_n.bin'],north
1986,8,15,7.912,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860815_n07_v1.1_n.bin'],north
1986,8,17,7.908,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860817_n07_v1.1_n.bin'],north
1986,8,19,7.799,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860819_n07_v1.1_n.bin'],north
1986,8,21,7.706,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860821_n07_v1.1_n.bin'],north
1986,8,23,7.722,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860823_n07_v1.1_n.bin'],north
1986,8,25,7.661,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860825_n07_v1.1_n.bin'],north
1986,8,27,7.577,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860827_n07_v1.1_n.bin'],north
1986,8,29,7.498,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860829_n07_v1.1_n.bin'],north
1986,8,31,7.42,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860831_n07_v1.1_n.bin'],north
1986,9,2,7.229,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860902_n07_v1.1_n.bin'],north
1986,9,4,7.21,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860904_n07_v1.1_n.bin'],north
1986,9,6,7.122,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860906_n07_v1.1_n.bin'],north
1986,9,8,7.192,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860908_n07_v1.1_n.bin'],north
1986,9,10,7.187,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860910_n07_v1.1_n.bin'],north
1986,9,12,7.214,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860912_n07_v1.1_n.bin'],north
1986,9,14,7.3,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860914_n07_v1.1_n.bin'],north
1986,9,16,7.328,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860916_n07_v1.1_n.bin'],north
1986,9,18,7.398,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860918_n07_v1.1_n.bin'],north
1986,9,20,7.443,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860920_n07_v1.1_n.bin'],north
1986,9,22,7.537,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860922_n07_v1.1_n.bin'],north
1986,9,24,7.529,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860924_n07_v1.1_n.bin'],north
1986,9,26,7.724,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860926_n07_v1.1_n.bin'],north
1986,9,28,7.773,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860928_n07_v1.1_n.bin'],north
1986,9,30,7.974,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860930_n07_v1.1_n.bin'],north
1986,10,2,8.338,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861002_n07_v1.1_n.bin'],north
1986,10,4,8.659,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861004_n07_v1.1_n.bin'],north
1986,10,6,8.827,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861006_n07_v1.1_n.bin'],north
1986,10,8,9.025,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861008_n07_v1.1_n.bin'],north
1986,10,10,9.12,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861010_n07_v1.1_n.bin'],north
1986,10,12,9.267,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861012_n07_v1.1_n.bin'],north
1986,10,14,9.4,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861014_n07_v1.1_n.bin'],north
1986,10,16,9.528,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861016_n07_v1.1_n.bin'],north
1986,10,18,9.725,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861018_n07_v1.1_n.bin'],north
1986,10,20,9.897,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861020_n07_v1.1_n.bin'],north
1986,10,22,9.986,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861022_n07_v1.1_n.bin'],north
1986,10,24,10.005,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861024_n07_v1.1_n.bin'],north
1986,10,26,10.024,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861026_n07_v1.1_n.bin'],north
1986,10,28,10.141,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861028_n07_v1.1_n.bin'],north
1986,10,30,10.317,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861030_n07_v1.1_n.bin'],north
1986,11,1,10.473,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861101_n07_v1.1_n.bin'],north
1986,11,3,10.506,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861103_n07_v1.1_n.bin'],north
1986,11,5,10.639,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861105_n07_v1.1_n.bin'],north
1986,11,7,10.874,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861107_n07_v1.1_n.bin'],north
1986,11,9,11.03,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861109_n07_v1.1_n.bin'],north
1986,11,11,11.093,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861111_n07_v1.1_n.bin'],north
1986,11,13,11.484,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861113_n07_v1.1_n.bin'],north
1986,11,15,11.741,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861115_n07_v1.1_n.bin'],north
1986,11,17,11.735,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861117_n07_v1.1_n.bin'],north
1986,11,19,11.796,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861119_n07_v1.1_n.bin'],north
1986,11,21,11.832,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861121_n07_v1.1_n.bin'],north
1986,11,23,11.959,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861123_n07_v1.1_n.bin'],north
1986,11,25,12.142,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861125_n07_v1.1_n.bin'],north
1986,11,27,12.227,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861127_n07_v1.1_n.bin'],north
1986,11,29,12.268,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861129_n07_v1.1_n.bin'],north
1986,12,1,12.591,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861201_n07_v1.1_n.bin'],north
1986,12,3,12.649,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861203_n07_v1.1_n.bin'],north
1986,12,5,12.717,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861205_n07_v1.1_n.bin'],north
1986,12,7,12.775,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861207_n07_v1.1_n.bin'],north
1986,12,9,12.822,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861209_n07_v1.1_n.bin'],north
1986,12,11,12.88,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861211_n07_v1.1_n.bin'],north
1986,12,13,12.903,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861213_n07_v1.1_n.bin'],north
1986,12,15,13.03,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861215_n07_v1.1_n.bin'],north
1986,12,17,13.17,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861217_n07_v1.1_n.bin'],north
1986,12,19,13.373,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861219_n07_v1.1_n.bin'],north
1986,12,21,13.523,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861221_n07_v1.1_n.bin'],north
1986,12,23,13.672,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861223_n07_v1.1_n.bin'],north
1986,12,25,13.695,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861225_n07_v1.1_n.bin'],north
1986,12,27,13.766,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861227_n07_v1.1_n.bin'],north
1986,12,29,13.904,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861229_n07_v1.1_n.bin'],north
1986,12,31,14.089,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861231_n07_v1.1_n.bin'],north
1987,1,2,14.305,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870102_n07_v1.1_n.bin'],north
1987,1,4,14.417,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870104_n07_v1.1_n.bin'],north
1987,1,6,14.515,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870106_n07_v1.1_n.bin'],north
1987,1,8,14.688,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870108_n07_v1.1_n.bin'],north
1987,1,10,14.692,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870110_n07_v1.1_n.bin'],north
1987,1,12,14.771,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870112_n07_v1.1_n.bin'],north
1987,1,14,14.732,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870114_n07_v1.1_n.bin'],north
1987,1,16,14.797,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870116_n07_v1.1_n.bin'],north
1987,1,18,14.943,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870118_n07_v1.1_n.bin'],north
1987,1,20,15.022,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870120_n07_v1.1_n.bin'],north
1987,1,22,15.299,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870122_n07_v1.1_n.bin'],north
1987,1,24,15.408,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870124_n07_v1.1_n.bin'],north
1987,1,26,15.55,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870126_n07_v1.1_n.bin'],north
1987,1,28,15.621,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870128_n07_v1.1_n.bin'],north
1987,1,30,15.787,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870130_n07_v1.1_n.bin'],north
1987,2,1,15.81,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870201_n07_v1.1_n.bin'],north
1987,2,3,15.898,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870203_n07_v1.1_n.bin'],north
1987,2,5,15.877,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870205_n07_v1.1_n.bin'],north
1987,2,7,15.94,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870207_n07_v1.1_n.bin'],north
1987,2,9,15.934,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870209_n07_v1.1_n.bin'],north
1987,2,11,15.9,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870211_n07_v1.1_n.bin'],north
1987,2,13,15.952,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870213_n07_v1.1_n.bin'],north
1987,2,15,15.977,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870215_n07_v1.1_n.bin'],north
1987,2,17,16.169,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870217_n07_v1.1_n.bin'],north
1987,2,19,16.136,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870219_n07_v1.1_n.bin'],north
1987,2,21,16.293,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870221_n07_v1.1_n.bin'],north
1987,2,23,16.275,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870223_n07_v1.1_n.bin'],north
1987,2,25,16.276,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870225_n07_v1.1_n.bin'],north
1987,2,27,16.265,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870227_n07_v1.1_n.bin'],north
1987,3,1,16.059,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870301_n07_v1.1_n.bin'],north
1987,3,3,15.874,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870303_n07_v1.1_n.bin'],north
1987,3,5,15.936,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870305_n07_v1.1_n.bin'],north
1987,3,7,15.78,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870307_n07_v1.1_n.bin'],north
1987,3,9,15.713,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870309_n07_v1.1_n.bin'],north
