Date,Extent,Year, Month, Day,     Extent_,    Missing, Source Data,hemisphere
4/8/87,15.541,1987,4,8,15.541,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870408_n07_v1.1_n.bin'],north
4/10/87,15.573,1987,4,10,15.573,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870410_n07_v1.1_n.bin'],north
4/12/87,15.408,1987,4,12,15.408,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870412_n07_v1.1_n.bin'],north
4/14/87,15.374,1987,4,14,15.374,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870414_n07_v1.1_n.bin'],north
4/16/87,15.414,1987,4,16,15.414,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870416_n07_v1.1_n.bin'],north
4/18/87,15.247,1987,4,18,15.247,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870418_n07_v1.1_n.bin'],north
4/20/87,15.151,1987,4,20,15.151,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870420_n07_v1.1_n.bin'],north
4/22/87,14.991,1987,4,22,14.991,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870422_n07_v1.1_n.bin'],north
4/24/87,14.869,1987,4,24,14.869,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870424_n07_v1.1_n.bin'],north
4/26/87,14.742,1987,4,26,14.742,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870426_n07_v1.1_n.bin'],north
4/28/87,14.629,1987,4,28,14.629,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870428_n07_v1.1_n.bin'],north
4/30/87,14.553,1987,4,30,14.553,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870430_n07_v1.1_n.bin'],north
5/2/87,14.292,1987,5,2,14.292,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870502_n07_v1.1_n.bin'],north
5/4/87,14.241,1987,5,4,14.241,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870504_n07_v1.1_n.bin'],north
5/6/87,14.118,1987,5,6,14.118,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870506_n07_v1.1_n.bin'],north
5/8/87,13.996,1987,5,8,13.996,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870508_n07_v1.1_n.bin'],north
5/10/87,13.932,1987,5,10,13.932,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870510_n07_v1.1_n.bin'],north
5/12/87,13.886,1987,5,12,13.886,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870512_n07_v1.1_n.bin'],north
5/14/87,13.806,1987,5,14,13.806,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870514_n07_v1.1_n.bin'],north
5/16/87,13.735,1987,5,16,13.735,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870516_n07_v1.1_n.bin'],north
5/18/87,13.72,1987,5,18,13.72,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870518_n07_v1.1_n.bin'],north
5/20/87,13.596,1987,5,20,13.596,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870520_n07_v1.1_n.bin'],north
5/22/87,13.406,1987,5,22,13.406,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870522_n07_v1.1_n.bin'],north
5/24/87,13.417,1987,5,24,13.417,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870524_n07_v1.1_n.bin'],north
5/26/87,13.423,1987,5,26,13.423,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870526_n07_v1.1_n.bin'],north
5/28/87,13.342,1987,5,28,13.342,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870528_n07_v1.1_n.bin'],north
5/30/87,13.234,1987,5,30,13.234,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870530_n07_v1.1_n.bin'],north
6/1/87,13.042,1987,6,1,13.042,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870601_n07_v1.1_n.bin'],north
6/3/87,12.995,1987,6,3,12.995,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870603_n07_v1.1_n.bin'],north
6/5/87,12.866,1987,6,5,12.866,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870605_n07_v1.1_n.bin'],north
6/7/87,12.739,1987,6,7,12.739,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870607_n07_v1.1_n.bin'],north
6/9/87,12.677,1987,6,9,12.677,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870609_n07_v1.1_n.bin'],north
6/11/87,12.658,1987,6,11,12.658,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870611_n07_v1.1_n.bin'],north
6/13/87,12.553,1987,6,13,12.553,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870613_n07_v1.1_n.bin'],north
6/15/87,12.482,1987,6,15,12.482,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870615_n07_v1.1_n.bin'],north
6/17/87,12.474,1987,6,17,12.474,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870617_n07_v1.1_n.bin'],north
6/19/87,12.396,1987,6,19,12.396,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870619_n07_v1.1_n.bin'],north
6/21/87,12.288,1987,6,21,12.288,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870621_n07_v1.1_n.bin'],north
6/23/87,12.217,1987,6,23,12.217,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870623_n07_v1.1_n.bin'],north
6/25/87,12.067,1987,6,25,12.067,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870625_n07_v1.1_n.bin'],north
6/27/87,11.956,1987,6,27,11.956,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870627_n07_v1.1_n.bin'],north
6/29/87,11.875,1987,6,29,11.875,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870629_n07_v1.1_n.bin'],north
7/1/87,11.423,1987,7,1,11.423,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870701_n07_v1.1_n.bin'],north
7/3/87,11.329,1987,7,3,11.329,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870703_n07_v1.1_n.bin'],north
7/5/87,11.232,1987,7,5,11.232,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870705_n07_v1.1_n.bin'],north
7/7/87,11.126,1987,7,7,11.126,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870707_n07_v1.1_n.bin'],north
7/9/87,11.021,1987,7,9,11.021,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870709_n07_v1.1_n.bin'],north
7/11/87,10.819,1987,7,11,10.819,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870711_n07_v1.1_n.bin'],north
7/13/87,10.632,1987,7,13,10.632,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870713_n07_v1.1_n.bin'],north
7/15/87,10.525,1987,7,15,10.525,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870715_n07_v1.1_n.bin'],north
7/17/87,10.312,1987,7,17,10.312,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870717_n07_v1.1_n.bin'],north
7/19/87,10.068,1987,7,19,10.068,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870719_n07_v1.1_n.bin'],north
7/21/87,9.89,1987,7,21,9.89,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870721_n07_v1.1_n.bin'],north
7/23/87,9.711,1987,7,23,9.711,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870723_n07_v1.1_n.bin'],north
7/25/87,9.62,1987,7,25,9.62,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870725_n07_v1.1_n.bin'],north
7/27/87,9.469,1987,7,27,9.469,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870727_n07_v1.1_n.bin'],north
7/29/87,9.165,1987,7,29,9.165,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870729_n07_v1.1_n.bin'],north
7/31/87,8.979,1987,7,31,8.979,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870731_n07_v1.1_n.bin'],north
8/2/87,8.67,1987,8,2,8.67,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870802_n07_v1.1_n.bin'],north
8/4/87,8.371,1987,8,4,8.371,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870804_n07_v1.1_n.bin'],north
8/6/87,8.242,1987,8,6,8.242,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870806_n07_v1.1_n.bin'],north
8/8/87,8.165,1987,8,8,8.165,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870808_n07_v1.1_n.bin'],north
8/10/87,8.072,1987,8,10,8.072,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870810_n07_v1.1_n.bin'],north
8/12/87,7.793,1987,8,12,7.793,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870812_n07_v1.1_n.bin'],north
8/14/87,7.557,1987,8,14,7.557,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870814_n07_v1.1_n.bin'],north
8/16/87,7.382,1987,8,16,7.382,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870816_n07_v1.1_n.bin'],north
8/18/87,7.39,1987,8,18,7.39,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870818_n07_v1.1_n.bin'],north
8/20/87,7.319,1987,8,20,7.319,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870820_n07_v1.1_n.bin'],north
8/21/87,7.21,1987,8,21,7.21,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870821_f08_v1.1_n.bin'],north
8/22/87,7.21,1987,8,22,7.21,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870822_f08_v1.1_n.bin'],north
8/23/87,7.265,1987,8,23,7.265,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870823_f08_v1.1_n.bin'],north
8/24/87,7.216,1987,8,24,7.216,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870824_f08_v1.1_n.bin'],north
8/25/87,7.157,1987,8,25,7.157,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870825_f08_v1.1_n.bin'],north
8/26/87,7.145,1987,8,26,7.145,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870826_f08_v1.1_n.bin'],north
8/27/87,7.079,1987,8,27,7.079,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870827_f08_v1.1_n.bin'],north
8/28/87,7.123,1987,8,28,7.123,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870828_f08_v1.1_n.bin'],north
8/29/87,7.041,1987,8,29,7.041,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870829_f08_v1.1_n.bin'],north
8/30/87,7.019,1987,8,30,7.019,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870830_f08_v1.1_n.bin'],north
8/31/87,7.072,1987,8,31,7.072,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870831_f08_v1.1_n.bin'],north
9/1/87,6.967,1987,9,1,6.967,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870901_f08_v1.1_n.bin'],north
9/2/87,6.89,1987,9,2,6.89,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870902_f08_v1.1_n.bin'],north
9/3/87,6.909,1987,9,3,6.909,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870903_f08_v1.1_n.bin'],north
9/4/87,7.008,1987,9,4,7.008,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870904_f08_v1.1_n.bin'],north
9/5/87,7.041,1987,9,5,7.041,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870905_f08_v1.1_n.bin'],north
9/6/87,7.059,1987,9,6,7.059,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870906_f08_v1.1_n.bin'],north
9/7/87,7.087,1987,9,7,7.087,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870907_f08_v1.1_n.bin'],north
9/8/87,7.041,1987,9,8,7.041,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870908_f08_v1.1_n.bin'],north
9/9/87,7.145,1987,9,9,7.145,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870909_f08_v1.1_n.bin'],north
9/10/87,7.106,1987,9,10,7.106,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870910_f08_v1.1_n.bin'],north
9/11/87,7.121,1987,9,11,7.121,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870911_f08_v1.1_n.bin'],north
9/12/87,7.127,1987,9,12,7.127,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870912_f08_v1.1_n.bin'],north
9/13/87,7.174,1987,9,13,7.174,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870913_f08_v1.1_n.bin'],north
9/14/87,7.19,1987,9,14,7.19,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870914_f08_v1.1_n.bin'],north
9/15/87,7.177,1987,9,15,7.177,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870915_f08_v1.1_n.bin'],north
9/16/87,7.117,1987,9,16,7.117,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870916_f08_v1.1_n.bin'],north
9/17/87,7.223,1987,9,17,7.223,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870917_f08_v1.1_n.bin'],north
9/18/87,7.205,1987,9,18,7.205,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870918_f08_v1.1_n.bin'],north
9/19/87,7.233,1987,9,19,7.233,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870919_f08_v1.1_n.bin'],north
9/20/87,7.353,1987,9,20,7.353,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870920_f08_v1.1_n.bin'],north
9/21/87,7.397,1987,9,21,7.397,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870921_f08_v1.1_n.bin'],north
9/22/87,7.459,1987,9,22,7.459,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870922_f08_v1.1_n.bin'],north
9/23/87,7.51,1987,9,23,7.51,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870923_f08_v1.1_n.bin'],north
9/24/87,7.571,1987,9,24,7.571,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870924_f08_v1.1_n.bin'],north
9/25/87,7.648,1987,9,25,7.648,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870925_f08_v1.1_n.bin'],north
9/26/87,7.665,1987,9,26,7.665,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870926_f08_v1.1_n.bin'],north
9/27/87,7.653,1987,9,27,7.653,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870927_f08_v1.1_n.bin'],north
9/28/87,7.694,1987,9,28,7.694,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870928_f08_v1.1_n.bin'],north
9/29/87,7.757,1987,9,29,7.757,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870929_f08_v1.1_n.bin'],north
9/30/87,7.834,1987,9,30,7.834,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870930_f08_v1.1_n.bin'],north
10/1/87,8.039,1987,10,1,8.039,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19871001_f08_v1.1_n.bin'],north
10/2/87,8.221,1987,10,2,8.221,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19871002_f08_v1.1_n.bin'],north
10/3/87,8.311,1987,10,3,8.311,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19871003_f08_v1.1_n.bin'],north
10/4/87,8.508,1987,10,4,8.508,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19871004_f08_v1.1_n.bin'],north
10/5/87,8.486,1987,10,5,8.486,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19871005_f08_v1.1_n.bin'],north
10/6/87,8.587,1987,10,6,8.587,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19871006_f08_v1.1_n.bin'],north
10/7/87,8.635,1987,10,7,8.635,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19871007_f08_v1.1_n.bin'],north
10/8/87,8.675,1987,10,8,8.675,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19871008_f08_v1.1_n.bin'],north
10/9/87,8.691,1987,10,9,8.691,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19871009_f08_v1.1_n.bin'],north
10/10/87,8.851,1987,10,10,8.851,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19871010_f08_v1.1_n.bin'],north
10/11/87,8.874,1987,10,11,8.874,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19871011_f08_v1.1_n.bin'],north
10/12/87,8.837,1987,10,12,8.837,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19871012_f08_v1.1_n.bin'],north
10/13/87,8.984,1987,10,13,8.984,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19871013_f08_v1.1_n.bin'],north
10/14/87,9.088,1987,10,14,9.088,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19871014_f08_v1.1_n.bin'],north
10/15/87,8.996,1987,10,15,8.996,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19871015_f08_v1.1_n.bin'],north
10/16/87,8.997,1987,10,16,8.997,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19871016_f08_v1.1_n.bin'],north
10/17/87,9.04,1987,10,17,9.04,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19871017_f08_v1.1_n.bin'],north
10/18/87,9.046,1987,10,18,9.046,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19871018_f08_v1.1_n.bin'],north
10/19/87,9.141,1987,10,19,9.141,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19871019_f08_v1.1_n.bin'],north
10/20/87,9.228,1987,10,20,9.228,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19871020_f08_v1.1_n.bin'],north
